formula,space_group
K8Nd4Cu4Cl24,225
Ti4Tl12F24,225
Rb8Hg4As4F24,225
K8Rb4Er4Cl24,225
K8Li4Nb4F24,225
Pu4O4,225
Li8Ce4Al4,225
Cs4Rb8Tl4Br24,225
Rb8Nd4Cu4I24,225
K8Rb4In4Br24,225
Cs8Na4Ta4Br24,225
K12Nd4Cl24,225
Ti12In4,225
Cs8In4Au4Cl24,225
Rb8Al4Tl4I24,225
Cs8Y4Au4Br24,225
Cs8As4Au4Cl24,225
Rb8Ga4Ag4I24,225
Na12Ga4,225
K12Tl4Br24,225
Cs12Ga4I24,225
K8Rb4Gd4Cl24,225
K8Pr4Ag4I24,225
K8Sc4Au4Cl24,225
Na24Fe4Cl32,225
K8Hg4Bi4I24,225
Sm8Mg4Ru4,225
K12Ce4I24,225
Tl12Ga4,225
Eu4Zn4Au8,225
K8Hg4Rh4F24,225
K8Al4Ag4Br24,225
Mn4Cu8Sn4,225
Mn12Ni80B24,225
La8Mn4Ni4O24,225
Rb8Lu4Au4Cl24,225
Cs8Na4Au4Br24,225
Li4Np4Ru8,225
K8Na4In4I24,225
Sr8Gd4Re4O24,225
Ta4Ti12,225
La4Yb12,225
Tm8Mg4Ir4,225
K8Nd4Cu4Br24,225
Rb8Na4Mo4I24,225
Er8Tc4Ag4,225
K8Cu4Bi4I24,225
K12Nd4I24,225
Rb8In4As4I24,225
Y24Mn92,225
Ti4Ni8Sb4,225
K8Rb4Bi4F24,225
Cs8Er4Au4Cl24,225
Na8Li4Tm4Cl24,225
Cs8Ga4Hg4Br24,225
Pr4Sm4Ir8,225
Tm4Th4Tc8,225
K4Rb8Ga4Br24,225
K8S4Br4Cl24,225
Na8Ag4Ir4F24,225
Na4P4H24,225
Mn12Al4,225
Rb12Au4F24,225
Ho8Co4Os4,225
Cs8Tl4Au4F24,225
Ga4Co8Ni4,225
Ag12Ge4,225
Cs8Sc4Hg4Cl24,225
Fe28O32,225
Sr4La4Co8O24,225
Rb8Pd4,225
Cs8Cu4Mo4Br24,225
Y24Mn56Fe36,225
K8In4Sb4Cl24,225
Ho4Zr4Os8,225
K8Li4Au4F24,225
Fe4Ag12F24,225
Cs8Y4Au4Cl24,225
Ce4Nd4Zn8,225
Cs8Dy4Au4Cl24,225
Sn4Bi12,225
Rb8Pr4Cu4I24,225
Ca12Sm4,225
V4Fe8Sn4,225
Rb8Tm4Au4Cl24,225
K12In4I24,225
K8In4As4I24,225
Rb8Hg4Au4F24,225
K8Rb4Sb4Br24,225
Lu8Cd4Tc4,225
Cs8Gd4Au4Cl24,225
K12Pr4Br24,225
K12Sb4I24,225
K8Cu4Mo4Br24,225
K8In4Au4I24,225
Cs8Rb4Tl4I24,225
K8Rb4Pd4F24,225
Cs4K8Ga4F24,225
Cs8Nd4Au4Cl24,225
K8La4Cu4Cl24,225
Cs12Ga4Br24,225
Mg4Al12,225
Cs8Y4Hg4Cl24,225
Sr8Dy4U4O24,225
K8Pr4Cu4Cl24,225
Sr8Yb4U4O24,225
K12Pr4Cl24,225
Cs8K4Ta4Br24,225
K8Cu4As4F24,225
Eu4B48,225
Cs8Ta4Ag4F24,225
In4Fe4Co8,225
K8Rb4Bi4Br24,225
K12As4I24,225
V4Sn4Rh8,225
Cs8Cu4Mo4Cl24,225
Na8Cu4Pd4F24,225
K8Rb4Y4I24,225
Er4Th4Tc8,225
K8Sc4Au4I24,225
Li4La8V4O24,225
K8Al4In4Br24,225
Mg28Ti4,225
Fe84Mo8C24,225
Tm4Ga4Ni8,225
K8In4Ga4I24,225
Na8Li4Sc4Cl24,225
Na12Sc4F24,225
Bi4Te4,225
K8Pr4Cu4Br24,225
Cs8Al4Au4I24,225
Lu4Ga4Ni8,225
Ho8Os4Rh4,225
K12Bi4I24,225
Li4Co28O32,225
Rb8Hg4Bi4F24,225
K12Pr4I24,225
Rb8S4Cl24F4,225
K8Rb4Ce4F24,225
Cs8Li4Au4F24,225
Rb8Na4Tl4I24,225
Ca8Ti4Si4O24,225
Rb8Ga4Au4I24,225
Na8Li4In4F24,225
Rb8Al4Hg4F24,225
K12La4Cl24,225
Rb8Sc4Au4Br24,225
Rb8In4Au4I24,225
U4Te4,225
Rb12In4I24,225
Rb8Na4Ta4Cl24,225
Cs8In4Au4F24,225
K12Sn4,225
Rb8Y4Hg4I24,225
K8Sb4Au4Cl24,225
Cs4Rb8Al4I24,225
Cs8Hg4Sb4F24,225
Mg24Nb4H64,225
Cs8K4Ga4I24,225
Rb8Y4Au4I24,225
Cs4Rb8Al4Cl24,225
K8Rb4Y4F24,225
Nb4Co4Pb8O24,225
K8Sc4Hg4I24,225
Cs8K4Ta4Cl24,225
Cs4K8Sc4Cl24,225
Cs8Sc4Au4Br24,225
K8Tl4Bi4F24,225
Cs8Sc4Au4Cl24,225
Cr4Ge4Ru8,225
Ho4Th4Tc8,225
Cs4K8Ru4F24,225
Rb8Sc4Hg4Br24,225
Na8Li4Pd4F24,225
Sr12Mg4,225
K8Y4Tl4F24,225
K12Nd4F24,225
K12Al4Br24,225
Rb8In4Sb4F24,225
K8Tl4Ga4Cl24,225
K8Rb4Ce4Br24,225
Rb8Hg4Sb4F24,225
Rb8Hg4Ir4F24,225
Rb8Ga4Hg4Br24,225
Rb8Er4Au4Cl24,225
Ca4Zn12,225
K4Sr12,225
Li4Ce8Ga4,225
Na8Pr4Cu4Cl24,225
K8Tl4Hg4I24,225
Sr8In4Re4O24,225
Ru4,225
La4Sm4Ir8,225
Rb8Ga4Au4F24,225
Pr8Zn4In4,225
Yb12Cd4,225
Cs4K8Sc4F24,225
Sr12Mo4O24,225
Yb12Ru4,225
Cs8Na4Au4Cl24,225
K8Rb4Al4Cl24,225
K8Ga4Ag4Br24,225
Ho8Al4Os4,225
K8Hg4Sb4Cl24,225
Sm4Eu8Ta4O24,225
K8Al4Tl4Br24,225
Cs8K4Au4Cl24,225
Zn4Pb12,225
Dy4Th4Tc8,225
K4In12,225
Sr8U4In4O24,225
Cs8Li4Ta4Br24,225
Sm4O4,225
K8Rb4Tl4Br24,225
Na12Tm4Cl24,225
Rb12Ga4Br24,225
Eu12Ta4O24,225
K4Ba12,225
K8In4Au4Br24,225
Eu4Ga4Au8,225
Rb8Li4Ta4Cl24,225
Rb8Dy4Au4Cl24,225
Rb8Sc4Hg4F24,225
Nb12Cr4,225
Na8Li4Lu4Cl24,225
Rb8Ce4Cu4Cl24,225
Rb8Y4Au4Cl24,225
Na12As4F24,225
Cs8Ta4Tl4F24,225
Cs8Al4Hg4Br24,225
K8Hg4Au4F24,225
La4Mg8Ag4,225
Rb8Tl4Ga4I24,225
K8Al4In4I24,225
Cs12Tl4I24,225
Sr8Zn4Pt4,225
Cs8In4As4Cl24,225
Cs8Ga4Hg4Cl24,225
Cs8K4Au4Br24,225
Ho8In4Os4,225
K8Na4Ga4Br24,225
K8Ce4Cu4I24,225
Ti4Cu8Sn4,225
Cs4K8As4Br24,225
Rb8Tb4Au4Cl24,225
Re4Ni4Pb8O24,225
V4Ni8Sn4,225
K8Y4Cu4I24,225
Zr4Co4F24,225
Rb12Pb4,225
Rb8Y4Hg4F24,225
Cs8Li4Nb4F24,225
Cs8La4Au4Cl24,225
K8Rb4As4I24,225
Cs8Tl4Ga4H24,225
Yb24Mn92,225
K8Rb4Ce4I24,225
Cs8Na4Ta4I24,225
Cr4Fe8Si4,225
K12Li4,225
Cs8Pr4Au4Cl24,225
K8Rb4Nd4Br24,225
Na12Eu4,225
K8Rb4Sb4F24,225
Ti24Ga64Ru28,225
K8Ga4Hg4F24,225
K8Sc4Hg4Cl24,225
Pu4C4,225
K12Al4I24,225
Y12Mg4,225
K12Sr4,225
K8Rb4Mo4Br24,225
K8Rb4Nd4I24,225
Na12Sc4Cl24,225
K8Tl8I24,225
Mn4Ga8Co4,225
Co4Re4Pb8O24,225
Pr4Nd4Ir8,225
Li12Eu4,225
K12Pr4F24,225
Na8Li4Er4Cl24,225
Rb12P4,225
Ca12Y4,225
Na12In4F24,225
Rb8Na4Au4Br24,225
Li4Mg8Ge4,225
Cs8Sc4Au4F24,225
Na8Li4Dy4Cl24,225
Nb4Co8Sn4,225
Cs8Al4Au4F24,225
K8Rb4Nd4Cl24,225
Rb12Tl4,225
Cs4K8Ti4F24,225
Cs8Li4Ta4Cl24,225
Cs8Rb4Au4Cl24,225
Li4La4Ti8O24,225
Ti12Al4,225
Rb8Ag4Mo4I24,225
K8Y4Au4Br24,225
K8Nd4Cu4I24,225
Nb4Cr12,225
Cr4Co8Sb4,225
Rb8Sm4Au4Cl24,225
Cs8Ga4Cu4Cl24,225
Ho8Hg4Os4,225
Na8Tm4Ag4Cl24,225
Zn4Hg12,225
Al4Co8Ni4,225
Na8Li4Bi4Cl24,225
Sr8Li4Pt4,225
Cs4K8In4Cl24,225
Sr8Cu4Pt4,225
Na8Ag4Ru4F24,225
Ce8Mg4Cd4,225
Fe8Co4Ge4,225
Na8In4Ag4Cl24,225
Rb8Al4Au4I24,225
Na8Li4Tb4Cl24,225
Rb12Ce4Cl24,225
K12Nb4F24,225
Cs8Rb4Au4Br24,225
K8Rb4Pr4Br24,225
Pu4Mg12,225
K4Cd12,225
Na8Cu4Bi4Cl24,225
Rb8Na4Ta4Br24,225
Mg12Bi4,225
K8Rb4Bi4I24,225
Ho4Hf4Os8,225
Mg24Ti4H64,225
K8Rb4Pr4I24,225
La4Nd4Ir8,225
K8Tm4Au4Cl24,225
Yb4Eu8Ta4O24,225
K8Na4Mo4I24,225
Ca4La4Co8O24,225
Sr8Pr4Ta4O24,225
Na8Li4Sm4Cl24,225
Sr8Zr4Co4O24,225
K8Tl4Sb4F24,225
K8Rb4Sb4I24,225
Rb8Li4Au4Cl24,225
Rb12Ga4I24,225
K12Au4F24,225
Rb8Na4Au4Cl24,225
Mn4Ga8Ni4,225
K4Rb8Tl4I24,225
K8In4Ga4F24,225
Cs4Rb8Al4Br24,225
Cr4Ni12,225
Rb8Al4Hg4Br24,225
Cs8Li4Mn4C24N24,225
Na8Sc4Ag4Cl24,225
K8Nd4Ag4F24,225
Rb8Ga4Hg4Cl24,225
Cs8Al4Hg4Cl24,225
Rb8Tl4Au4F24,225
Na4La4Ru8O24,225
Na8Ga4Ag4F24,225
Na8In4Cu4Cl24,225
K8Pr4Cu4I24,225
Cs4Rb8Ga4Cl24,225
Na8Li4Y4Cl24,225
Cs8K4Ta4I24,225
Cs8Li4Au4Cl24,225
Na12Lu4Cl24,225
Cs4K8Ir4F24,225
K12In4,225
Mg4Zr12,225
Pa12Tc4,225
K8Rb4Pr4Cl24,225
Lu4Tc8W4,225
K8In4As4Br24,225
Ho8Os4Pt4,225
K4Ti8Bi4O24,225
Lu8Ga4Tc4,225
Cs4K8In4F24,225
Sm8Mg4Ir4,225
Cs8Li4Ta4I24,225
K8Li4Mo4I24,225
In12Ge4,225
Na8Al4Ag4F24,225
K8Na4Tl4I24,225
K8Tl4Ga4Br24,225
Mg12Zr4,225
K12Ba4,225
Rb8Nb4Hg4F24,225
Tb4O8,225
Ti12Ga4,225
Rb8Li4Ta4Br24,225
Pr4Mg8Ag4,225
Ho4Nb4Os8,225
Rb8Y4Hg4Cl24,225
Cs8Al4Cu4Cl24,225
Na8Li4Gd4Cl24,225
Cs8Nb4Tl4F24,225
Mn24Ni64Ge28,225
K8Rb4Al4I24,225
Tl12Zn4,225
Zr8Ti4Al4,225
Np4Sn4Rh8,225
Al4Cr4Ni8,225
K8Rb4Al4Br24,225
Na8Ag4Au4Br24,225
Rb8Ce4Cu4F24,225
Na12Pd4F24,225
Sr12In4,225
La4Pr4Ir8,225
Na8Li4In4Cl24,225
Sr8Nd4Nb4O24,225
Zn4Sn12,225
K8Rb4Nd4F24,225
Na8Sc4Cu4Cl24,225
Mg28Nb4,225
Na12Er4Cl24,225
K8Rb4Ga4Cl24,225
Rb8In4Au4F24,225
Rb8Pd4Au4F24,225
Cs4K8As4F24,225
U4In4Ni8,225
K8Al4Tl4I24,225
Os4,225
Nd8Ir4Ru4,225
Ce4Eu4Ag8,225
Lu8Tc4Au4,225
Na8Cu4Au4Cl24,225
Sn12Ge4,225
Na12Dy4Cl24,225
Hf4Fe4F24,225
Cs4K8Tl4F24,225
K8Er4Au4Cl24,225
Cs4Rb8Nb4F24,225
Nb12Ni4,225
Rb4Ba12,225
Na8Tm4Cu4Cl24,225
Rb12Sr4,225
Li4Mg8Si4,225
Mn8V4Sn4,225
Na12Tb4Cl24,225
K8Hg4As4F24,225
Li4Ce8Al4,225
Y4B8Pd28,225
K8Ga4Hg4I24,225
Nd4Eu8Ta4O24,225
K8Pr4Ag4F24,225
Sr8La4Ta4O24,225
Cs8Li4Cr4C24N24,225
Rb12Tl4I24,225
K12Ga4Br24,225
Rb8Al4Au4F24,225
Rb8Al4Hg4Cl24,225
K8Ag4Sb4F24,225
Li4Ce8Ru4,225
Na12Sm4Cl24,225
Na8Lu4Ag4Cl24,225
Na8Ag4Pd4F24,225
Na8Li4Tl4Cl24,225
Mn8Ga4Ni4,225
Ga4Fe8Co4,225
Nd8Zn4In4,225
Ho4Th4Os8,225
Gd8Tl4Cd4,225
Mn4Fe8P4,225
Np4In4Rh8,225
Rb8Sc4Au4F24,225
K8Y4Hg4Br24,225
Cs8Ga4Au4F24,225
Cs4K8As4Cl24,225
Cs12Au4Br24,225
K8Ti4Hg4F24,225
Cs8In4As4F24,225
Cs4Rb8Ga4I24,225
Er24Fe92,225
K8In4As4Cl24,225
K8Y4Au4Cl24,225
K4Rb8Au4Cl24,225
Na12Y4Cl24,225
K8Dy4Au4Cl24,225
Tm4Tc8W4,225
K8Y4In4F24,225
Cs4K8Sb4Cl24,225
K8Li4Au4Cl24,225
K8Fe4Ni4C24N24,225
Cu12As4,225
K8Al4Hg4F24,225
Na8Cu4Sb4Cl24,225
Cs8Ta4Ag4Br24,225
Li8B24H24,225
K12Mo4I24,225
Rb8Ga4Au4Br24,225
K8Ga4Hg4Br24,225
Na12Sc4Br24,225
K8Ag4Mo4I24,225
Na12Al4Cl24,225
Lu4U4Tc8,225
Sr8Sm4U4O24,225
K8Rb4Pr4F24,225
Rb4Sr12,225
La4Ti8Tl4O24,225
Ge4Sb4,225
K8Fe4Co4C24N24,225
U4F12,225
K8Sc4Hg4F24,225
K8Rb4Ce4Cl24,225
Na8Li4Y4Br24,225
K8Na4Au4Br24,225
Na8Ag4As4Cl24,225
Cs8Ga4Au4Br24,225
Rb8Na4Ta4I24,225
Pu4Cd4Rh8,225
Na12Gd4Cl24,225
K8Li4Ta4Cl24,225
Na8Ag4As4Br24,225
Ba8U4Ge4O24,225
Rb8Pr4Au4Cl24,225
K12Mg4,225
Na8Li4Sb4Cl24,225
Rb8La4Au4Cl24,225
Sr8Y4Cr4O24,225
Fe4Si4Tc8,225
Na8Ag4Au4Cl24,225
K8Y4Hg4I24,225
K8Tb4Au4Cl24,225
Na8Tl4Cu4F24,225
K8Gd4Au4Cl24,225
Na12In4Cl24,225
Zr4Ni8Sb4,225
U4Se4,225
Nd4Mg8Ag4,225
K8Na4Ta4Cl24,225
K4Rb8Au4Br24,225
Cs4Rb8Ga4Br24,225
K8In4Hg4F24,225
K4Na8Rh4F24,225
Cs4K8Al4I24,225
Cs4K8Pd4F24,225
Sr8Pr4Nb4O24,225
Cu4As8,225
Cs4K8Y4F24,225
K8Ti4Tl4F24,225
K8Al4Au4I24,225
Rb8Bi4Au4F24,225
Sr12La4,225
K8Na4Au4Cl24,225
Rb8Li4Ta4I24,225
Ti4B48,225
Hg4F12,225
Na8Lu4Cu4Cl24,225
Re4Tc4Pb8O24,225
K8Ga4Hg4Cl24,225
Cs8Ta4Ag4I24,225
Ba4La4Mn8O24,225
K8Hg4Ir4F24,225
Na8Ga4Cu4F24,225
Cs8Cu4Mo4I24,225
Na8Tl4Cu4Cl24,225
Na8Al4Ag4Cl24,225
K8Rb4Nb4F24,225
Rb12Sn4,225
K12Tl4I24,225
In4Ag12F24,225
Rb8In4As4F24,225
Rb8Y4Au4F24,225
Rb12Ba4,225
Rb8Al4Au4Br24,225
Fe4Au12,225
K8Ga4Ag4I24,225
K8In4Bi4F24,225
Rb8Ga4Au4Cl24,225
Na4Eu8Sn4,225
K8Ga4Au4F24,225
K8Sm4Au4Cl24,225
Na12Bi4F24,225
Rb8Nb4Tl4F24,225
Na8Dy4Cu4Cl24,225
Rb12Au4Cl24,225
K8Al4Hg4Br24,225
Na8Li4Ce4Cl24,225
Na8Er4Cu4Cl24,225
Na8In4Ag4Br24,225
Na8Li4Y4F24,225
K12Yb4,225
K8Rb4Ga4Br24,225
Na12Y4Br24,225
Cs4K8Al4Cl24,225
La8Tc4Ni4O24,225
Na8Al4Cu4F24,225
Ba8U4Be4O24,225
Na8In4Cu4Br24,225
Tm4U4Tc8,225
Cr4In4Ni8,225
Rb8Al4Au4Cl24,225
K12Ca4,225
Na8H24Ir4,225
Np4O4,225
Na8Sm4Cu4Cl24,225
Na8Tb4Cu4Cl24,225
Rb8Rh4Au4F24,225
Ce4C4,225
V12Cu4,225
Cs8Al4Au4Br24,225
Th4Ti12,225
Cr4Co8As4,225
Rb8Cu4Mo4I24,225
K8Tl4Ga4I24,225
Na12Sb4Cl24,225
Na12Sb4Br24,225
Na8Li4Nd4Cl24,225
Sr8La4Co4O24,225
Na8Li4Bi4F24,225
K8Li4Ta4Br24,225
K8Na4Ta4Br24,225
Na12In4Br24,225
Sr8La4Nb4O24,225
Rb12Au4Br24,225
Mn8Sn4W4,225
Na8Tl4Cu4Br24,225
Ga12Au4,225
Na8Y4Cu4Cl24,225
Al4Cr4Cu8,225
K8Ga4Au4I24,225
K8Rb4Au4F24,225
Cs8Ga4Au4Cl24,225
Na12Si4,225
Co4Te4Pb8O24,225
K8Rb4Mo4I24,225
Np4Ga4Rh8,225
K8Ce4Au4Cl24,225
Cu8Ni4Sn4,225
K8Al4Au4F24,225
K8Al4Hg4Cl24,225
K8Ga4Au4Br24,225
Mg12Co4,225
Cs4Ba12,225
Cs8K4Ta4F24,225
Rb12V4F24,225
Bi12Au4,225
Hg12F4,225
Na8Li4Bi4Br24,225
Na8Li4Tl4Br24,225
Si4Au12,225
K4Na8Ga4F24,225
Sm24Mn92,225
Na8Cu4Bi4Br24,225
K8Y4Hg4Cl24,225
Rb12In4,225
Na12As4Cl24,225
Yb4Ta4Pb8O24,225
Dy4Np4Ru8,225
Cs8Al4Au4Cl24,225
K8Ga4Au4Cl24,225
Na8Ga4Ag4Cl24,225
Rb8Ta4Ag4Br24,225
K8Al4Au4Cl24,225
Lu4Re4Tc8,225
Cs4K8Sb4F24,225
Na8Sc4Ag4F24,225
Na12Ce4Cl24,225
K8Tl4Au4F24,225
Sm4Mg8Ag4,225
Na12As4Br24,225
La8Ti4Ni4O24,225
Na12Y4F24,225
Na12Ga4Cl24,225
K8Al4Au4Br24,225
Mn24Cu32Bi32,225
Na8Li4Pr4Cl24,225
Cs4K8Al4Br24,225
Ti4In4Fe8,225
Na12Nd4Cl24,225
Np4C4,225
U4Pd8Pb4,225
Cr12Fe4,225
K8Sc4Au4F24,225
Nb12Cu4,225
K12Zn4,225
K8Nd4Au4Cl24,225
K4Na8Al4F24,225
K8Rh4Au4F24,225
K12Ta4Cl24,225
Nb4Ni12,225
Rb8Ta4Ag4I24,225
Ti4Fe8As4,225
Cs8Rb4Ta4F24,225
Na12Al4,225
Na8In4Ag4F24,225
Rb8Ta4Ag4Cl24,225
Ce4Mg8Ag4,225
K4Ca12,225
Na12Tl4Br24,225
K4Yb12,225
Np4Sc4Ru8,225
Cr4Te4,225
K4Na8Ir4F24,225
Cs4K8Ga4Cl24,225
Cs4Sr12,225
K8Cu4Mo4I24,225
Na8Li4La4Cl24,225
Rb8Ce4Au4Cl24,225
K8Na4Ta4I24,225
K12Au4Br24,225
Np4Cd4Pt8,225
K8Pr4Au4Cl24,225
K8La4Au4Cl24,225
Na8Y4Cu4Br24,225
Hf4Ti4F24,225
Li4Ca24Ge4,225
Rb12Mg4,225
Ti8Al4Ni4,225
Na8Li4Sb4F24,225
K8Li4Ta4I24,225
Na8Cu4Au4F24,225
Nd24Mn64Ni28,225
Na8Ce4Cu4Cl24,225
Cu12Sb4,225
Na12Y4I24,225
K8In4Sb4F24,225
K12Ga4I24,225
La4F12,225
Fe4Pt4C24N24,225
Cs4Rb8Au4Br24,225
Mg12Mn4,225
Fe4Ge4Ru8,225
Na12Pr4Cl24,225
K12Ta4Br24,225
Na8Eu4Cu4Cl24,225
K12Re4H24,225
La8Mg4Nb4O24,225
Fe12Cu4,225
Na8Li4Nb4F24,225
Na8In4Cu4F24,225
Hg12Sb4,225
Li12Rh4F24,225
Na4Al12,225
Na8Al4In4F24,225
Cs4Rb8Au4Cl24,225
Pu12Sc4,225
Ti24Ga64Os28,225
K4Li12,225
Yb4Nb4Pb8O24,225
Ca8Fe4W4O24,225
La8Hf4Ni4O24,225
Lu24Fe92,225
Ho8Mn4Os4,225
Rb8Fe4Cu4C24N24,225
K8Hg4Sb4F24,225
Pa12Re4,225
U4Bi4,225
V4N4,225
Na8Nd4Cu4Cl24,225
Er4H4,225
Rb8Ti4Ag4F24,225
Ba4La4Co8O24,225
Na8Li4Bi4I24,225
K8Rb4Ta4Cl24,225
K4Na8Ti4F24,225
K4Na8Ru4F24,225
Na12Sb4F24,225
Cs4K8Au4F24,225
Li12Pr4,225
Ti12Ge4,225
Ga12Si4,225
Na8Al4Ag4Br24,225
Mn4Tc8As4,225
Na8Al4Tl4F24,225
Na8Hg4As4Br24,225
Ga4Fe8Ni4,225
Li4Y12,225
K8In4Au4F24,225
Na8Tl4Hg4F24,225
Na8Hg4Rh4F24,225
Ti12Si4,225
K8Rb4Ga4I24,225
Na12Sb4I24,225
Cs8Ru4Au4F24,225
Li4Mn4Ir8,225
Na8Tl4Ga4F24,225
Na8Hg4As4I24,225
Hg12Cl4,225
Mg28V4,225
V4Ag12F24,225
K8Nb4Hg4F24,225
Er24O8F80,225
Na8Sc4Cu4F24,225
Cr4Fe8Sb4,225
Li4Ce8Pb4,225
Na8Li4Au4F24,225
La8Ti4Co4O24,225
Ba4In4Cu24O32,225
Na8Li4Eu4Cl24,225
Li12Nd4,225
K12Ta4I24,225
Cs8Ta4Ag4Cl24,225
Cs4K8Nb4F24,225
K8Hg4Bi4F24,225
K8Rb4Ta4Br24,225
K12Eu4,225
K8Ta4Ag4I24,225
Na8Ag4Au4F24,225
K8Ta4Ag4Br24,225
K4Na8Sc4F24,225
Na8In4Hg4Br24,225
Mn4Ga8Tc4,225
Cr4In4Cu8,225
Cr4In4Co8,225
K8Rb4Au4Cl24,225
Cs8Ta4Cu4I24,225
Mn12Zn4,225
Nd24Mn92,225
Li12La4,225
Yb4Ce8In4,225
Rb8Na4Ta4F24,225
K8Rb4Au4Br24,225
Li12Pm4,225
Cs8Ta4Cu4Br24,225
Na12Nb4F24,225
Mg12Sb4,225
Na4Ac12,225
Li12Ga4F24,225
Na8La4Cu4Cl24,225
Na8Ga4Ag4Br24,225
Cr4Co8Ge4,225
Li4Re12,225
Mn4Be8Co4,225
Na8Cu4As4F24,225
Li12Sm4,225
Yb4As4,225
U4O4,225
K8Nb4Tl4F24,225
K8Ta4Ag4Cl24,225
Na12Ga4Br24,225
Cu32O28,225
Na8Hg4Pd4F24,225
Sr12Nb4O24,225
Rb8Ru4Au4F24,225
K8Rb4Ta4I24,225
La8Mg4Zr4O24,225
K8Y4Hg4F24,225
Tb4Mg8Cu4,225
Rb4Na8Ga4F24,225
Rb8Ta4Hg4F24,225
Fe4Pb8W4O24,225
K4Na8As4F24,225
Co4Mo12,225
Na12Au4F24,225
Rb8Ta4Cu4I24,225
La8Zr4Ni4O24,225
Cr4Sn4Ru8,225
Na8Ag4As4F24,225
Mn12Sn4,225
Yb12Ce4,225
K8Fe4Cu4C24N24,225
Tc12Sn4,225
Ce12Mg4,225
Rb8Ta4Cu4Br24,225
Ca28Ge4,225
Rb4Na8Al4F24,225
La4F8,225
Na8Rh4Au4F24,225
Rb8As4Au4F24,225
Yb4Zn4,225
Na8Tl4As4F24,225
Ti80Co12B24,225
Ag12Rh4,225
K8In4As4F24,225
Cs8As4Au4F24,225
Cr4Co8Si4,225
Mn4Pt4C24N24,225
Cd4Pt4C24N24,225
Rb4Yb12,225
K4Na8Pd4F24,225
Pr24Mn92,225
Ge4Bi12,225
Mg12Ti4,225
Rb4Ca12,225
K4Mg12,225
Na8Ga4Ag4I24,225
Mo4Os4Pb8O24,225
Pd4O8,225
K8Bi4Au4F24,225
K12Ga4,225
Mn12Sb4,225
Na12Au4Br24,225
K4Eu12,225
K8Ru4Au4F24,225
Mn8V4In4,225
Sc8Mn4Sn4,225
K12Ge4,225
Li12Ir4F24,225
Na8Hg4As4Cl24,225
Zn4Cr12,225
Na8Li4Au4Cl24,225
Mn4Cu8Sb4,225
Zn4Pt4C24N24,225
Al4Fe8Ni4,225
Cr12As4,225
Li12Ti4F24,225
Rb8Li4Ta4F24,225
Sr8La4Cr4O24,225
Yb12Os4,225
Cr12W80C24,225
Be8Si4,225
Lu4Np4Ru8,225
Ni4Pt4C24N24,225
Na8Y4Ag4F24,225
Rb12Ta4F24,225
Np12Be4,225
In4Sb12,225
K8Y4Au4F24,225
Li12Sc4F24,225
K8Tl24Tc4,225
Na8Ga4Hg4Br24,225
Rb8Sb4Au4F24,225
Li8N4,225
Hf12Mg4,225
Li12Sc4Cl24,225
Ta4,225
K8Ta4Cu4I24,225
V4,225
Na12Tl4I24,225
Dy24Fe92,225
K8Ta4Cu4Br24,225
Cr12Ni4,225
Na4Li8Al4F24,225
Na4Li8Ga4F24,225
Ti4F8,225
Cu24Ni4O24,225
Co4Cu8Sn4,225
Na8Ga4Hg4F24,225
Pa4O4,225
Na8Cu4Bi4F24,225
Na8Ir4Au4F24,225
Li12Pd4F24,225
Rb8Ir4Au4F24,225
K8As4Au4F24,225
Na8Ga4Hg4Cl24,225
Np4Sb4Pd8,225
Rb4Na8As4F24,225
Na12Au4Cl24,225
Sn12Se4,225
Li12In4F24,225
Cs8Sb4Au4F24,225
Na8In4Ga4F24,225
Na8Al4Hg4Br24,225
U4Cd12,225
Li8In4Cu4Cl24,225
Cs8Ta4Cu4Cl24,225
Cs4Yb12,225
Mg24V4,225
Yb4Sb4,225
Cs4Rb8Ta4F24,225
Zn4Sb12,225
Cs4Ca12,225
Na8Al4Hg4Cl24,225
Sc8Mn4Si4,225
Mg4Ti12,225
Li12In4Cl24,225
Li12Ru4F24,225
Na4Li8Ir4F24,225
K8Ta4Hg4F24,225
Cs8Nb4Au4F24,225
K4Na8Sb4F24,225
Na8Hg4Au4F24,225
Mg4Nb12,225
Mg4Re12,225
K8Ir4Au4F24,225
Np4Cd4Au8,225
Li12Tl4F24,225
K8Ti4Ag4F24,225
Ga4Ge12,225
Li4Al8Ge4,225
K8Sn4,225
Na8Al4Hg4F24,225
Li8Sc4Cu4Cl24,225
Ti4O4,225
Rb8Ti4Au4F24,225
Cu8Ni4Sb4,225
Eu12Th4,225
Ce4Mg8Cu4,225
Zr4Fe4F24,225
Pu4,225
Y4Zn4,225
Y12Sn4,225
Cr4C4,225
Na8Ru4Au4F24,225
Na4Li8Rh4F24,225
Ga12Pt4,225
Sm24Fe92,225
Na8Al4Au4F24,225
Na8In4Hg4F24,225
Na8Ga4Au4F24,225
Rb4Eu12,225
B48W4,225
Cs8Nb4Ag4F24,225
Th4O4,225
Rb8Ta4Au4F24,225
La8Ni4Mo4O24,225
La8Re4Ni4O24,225
Cr4Fe8Sn4,225
Na8Cu4Sb4F24,225
Sc8Mn4Ge4,225
Yb4H12,225
Li8Cu4Sb4Cl24,225
Ba8Eu4Nb4O24,225
Si8Ru4,225
Na8Ag4Sb4F24,225
